"startTime";"endTime";"Aurinkovoiman tuotantoennuste - päivitys kerran vuorokaudessa"
"2024-06-25T16:45:00.000Z";"2024-06-25T17:00:00.000Z";261.1
"2024-06-25T17:00:00.000Z";"2024-06-25T17:15:00.000Z";232.5
"2024-06-25T17:15:00.000Z";"2024-06-25T17:30:00.000Z";203
"2024-06-25T17:30:00.000Z";"2024-06-25T17:45:00.000Z";176
"2024-06-25T17:45:00.000Z";"2024-06-25T18:00:00.000Z";151
"2024-06-25T18:00:00.000Z";"2024-06-25T18:15:00.000Z";126.8
"2024-06-25T18:15:00.000Z";"2024-06-25T18:30:00.000Z";103.3
"2024-06-25T18:30:00.000Z";"2024-06-25T18:45:00.000Z";81.9
"2024-06-25T18:45:00.000Z";"2024-06-25T19:00:00.000Z";63
"2024-06-25T19:00:00.000Z";"2024-06-25T19:15:00.000Z";44.1
"2024-06-25T19:15:00.000Z";"2024-06-25T19:30:00.000Z";23.9
"2024-06-25T19:30:00.000Z";"2024-06-25T19:45:00.000Z";10.2
"2024-06-25T19:45:00.000Z";"2024-06-25T20:00:00.000Z";6.1
"2024-06-25T20:00:00.000Z";"2024-06-25T20:15:00.000Z";3.7
"2024-06-25T20:15:00.000Z";"2024-06-25T20:30:00.000Z";1.7
"2024-06-25T20:30:00.000Z";"2024-06-25T20:45:00.000Z";1
"2024-06-25T20:45:00.000Z";"2024-06-25T21:00:00.000Z";0
"2024-06-25T21:00:00.000Z";"2024-06-25T21:15:00.000Z";0
"2024-06-25T21:15:00.000Z";"2024-06-25T21:30:00.000Z";0
"2024-06-25T21:30:00.000Z";"2024-06-25T21:45:00.000Z";0
"2024-06-25T21:45:00.000Z";"2024-06-25T22:00:00.000Z";0
"2024-06-25T22:00:00.000Z";"2024-06-25T22:15:00.000Z";0
"2024-06-25T22:15:00.000Z";"2024-06-25T22:30:00.000Z";0
"2024-06-25T22:30:00.000Z";"2024-06-25T22:45:00.000Z";0
"2024-06-25T22:45:00.000Z";"2024-06-25T23:00:00.000Z";0
"2024-06-25T23:00:00.000Z";"2024-06-25T23:15:00.000Z";0
"2024-06-25T23:15:00.000Z";"2024-06-25T23:30:00.000Z";0
"2024-06-25T23:30:00.000Z";"2024-06-25T23:45:00.000Z";0
"2024-06-25T23:45:00.000Z";"2024-06-26T00:00:00.000Z";0.2
"2024-06-26T00:00:00.000Z";"2024-06-26T00:15:00.000Z";0.1
"2024-06-26T00:15:00.000Z";"2024-06-26T00:30:00.000Z";0.2
"2024-06-26T00:30:00.000Z";"2024-06-26T00:45:00.000Z";0.3
"2024-06-26T00:45:00.000Z";"2024-06-26T01:00:00.000Z";1.6
"2024-06-26T01:00:00.000Z";"2024-06-26T01:15:00.000Z";3.4
"2024-06-26T01:15:00.000Z";"2024-06-26T01:30:00.000Z";6.7
"2024-06-26T01:30:00.000Z";"2024-06-26T01:45:00.000Z";10.9
"2024-06-26T01:45:00.000Z";"2024-06-26T02:00:00.000Z";16.8
"2024-06-26T02:00:00.000Z";"2024-06-26T02:15:00.000Z";32.6
"2024-06-26T02:15:00.000Z";"2024-06-26T02:30:00.000Z";55.7
"2024-06-26T02:30:00.000Z";"2024-06-26T02:45:00.000Z";76.8
"2024-06-26T02:45:00.000Z";"2024-06-26T03:00:00.000Z";97.5
"2024-06-26T03:00:00.000Z";"2024-06-26T03:15:00.000Z";120.5
"2024-06-26T03:15:00.000Z";"2024-06-26T03:30:00.000Z";145.3
"2024-06-26T03:30:00.000Z";"2024-06-26T03:45:00.000Z";170.9
"2024-06-26T03:45:00.000Z";"2024-06-26T04:00:00.000Z";197.4
"2024-06-26T04:00:00.000Z";"2024-06-26T04:15:00.000Z";225.7
"2024-06-26T04:15:00.000Z";"2024-06-26T04:30:00.000Z";256.6
"2024-06-26T04:30:00.000Z";"2024-06-26T04:45:00.000Z";286.6
"2024-06-26T04:45:00.000Z";"2024-06-26T05:00:00.000Z";316.1
"2024-06-26T05:00:00.000Z";"2024-06-26T05:15:00.000Z";347
"2024-06-26T05:15:00.000Z";"2024-06-26T05:30:00.000Z";379.7
"2024-06-26T05:30:00.000Z";"2024-06-26T05:45:00.000Z";410.4
"2024-06-26T05:45:00.000Z";"2024-06-26T06:00:00.000Z";439.7
"2024-06-26T06:00:00.000Z";"2024-06-26T06:15:00.000Z";469.2
"2024-06-26T06:15:00.000Z";"2024-06-26T06:30:00.000Z";498.8
"2024-06-26T06:30:00.000Z";"2024-06-26T06:45:00.000Z";526.6
"2024-06-26T06:45:00.000Z";"2024-06-26T07:00:00.000Z";553.1
"2024-06-26T07:00:00.000Z";"2024-06-26T07:15:00.000Z";578.7
"2024-06-26T07:15:00.000Z";"2024-06-26T07:30:00.000Z";603.4
"2024-06-26T07:30:00.000Z";"2024-06-26T07:45:00.000Z";626.8
"2024-06-26T07:45:00.000Z";"2024-06-26T08:00:00.000Z";648.7
"2024-06-26T08:00:00.000Z";"2024-06-26T08:15:00.000Z";670.2
"2024-06-26T08:15:00.000Z";"2024-06-26T08:30:00.000Z";691.8
"2024-06-26T08:30:00.000Z";"2024-06-26T08:45:00.000Z";710.1
"2024-06-26T08:45:00.000Z";"2024-06-26T09:00:00.000Z";725.6
"2024-06-26T09:00:00.000Z";"2024-06-26T09:15:00.000Z";739.3
"2024-06-26T09:15:00.000Z";"2024-06-26T09:30:00.000Z";751.3
"2024-06-26T09:30:00.000Z";"2024-06-26T09:45:00.000Z";760.8
"2024-06-26T09:45:00.000Z";"2024-06-26T10:00:00.000Z";767.9
"2024-06-26T10:00:00.000Z";"2024-06-26T10:15:00.000Z";773.4
"2024-06-26T10:15:00.000Z";"2024-06-26T10:30:00.000Z";777.7
"2024-06-26T10:30:00.000Z";"2024-06-26T10:45:00.000Z";778.1
"2024-06-26T10:45:00.000Z";"2024-06-26T11:00:00.000Z";775.4
"2024-06-26T11:00:00.000Z";"2024-06-26T11:15:00.000Z";768.9
"2024-06-26T11:15:00.000Z";"2024-06-26T11:30:00.000Z";757.1
"2024-06-26T11:30:00.000Z";"2024-06-26T11:45:00.000Z";746.3
"2024-06-26T11:45:00.000Z";"2024-06-26T12:00:00.000Z";735.1
"2024-06-26T12:00:00.000Z";"2024-06-26T12:15:00.000Z";722.4
"2024-06-26T12:15:00.000Z";"2024-06-26T12:30:00.000Z";708.6
"2024-06-26T12:30:00.000Z";"2024-06-26T12:45:00.000Z";692.8
"2024-06-26T12:45:00.000Z";"2024-06-26T13:00:00.000Z";675.2
"2024-06-26T13:00:00.000Z";"2024-06-26T13:15:00.000Z";656.1
"2024-06-26T13:15:00.000Z";"2024-06-26T13:30:00.000Z";635.6
"2024-06-26T13:30:00.000Z";"2024-06-26T13:45:00.000Z";613.1
"2024-06-26T13:45:00.000Z";"2024-06-26T14:00:00.000Z";589
"2024-06-26T14:00:00.000Z";"2024-06-26T14:15:00.000Z";562.1
"2024-06-26T14:15:00.000Z";"2024-06-26T14:30:00.000Z";531.2
"2024-06-26T14:30:00.000Z";"2024-06-26T14:45:00.000Z";502.1
"2024-06-26T14:45:00.000Z";"2024-06-26T15:00:00.000Z";473.8
"2024-06-26T15:00:00.000Z";"2024-06-26T15:15:00.000Z";444.5
"2024-06-26T15:15:00.000Z";"2024-06-26T15:30:00.000Z";414.4
"2024-06-26T15:30:00.000Z";"2024-06-26T15:45:00.000Z";384.7
"2024-06-26T15:45:00.000Z";"2024-06-26T16:00:00.000Z";355.4
"2024-06-26T16:00:00.000Z";"2024-06-26T16:15:00.000Z";325.1
"2024-06-26T16:15:00.000Z";"2024-06-26T16:30:00.000Z";292.8
"2024-06-26T16:30:00.000Z";"2024-06-26T16:45:00.000Z";263.6
"2024-06-26T16:45:00.000Z";"2024-06-26T17:00:00.000Z";236.3
"2024-06-26T17:00:00.000Z";"2024-06-26T17:15:00.000Z";210
"2024-06-26T17:15:00.000Z";"2024-06-26T17:30:00.000Z";184.8
"2024-06-26T17:30:00.000Z";"2024-06-26T17:45:00.000Z";160.7
"2024-06-26T17:45:00.000Z";"2024-06-26T18:00:00.000Z";137.7
"2024-06-26T18:00:00.000Z";"2024-06-26T18:15:00.000Z";115.6
"2024-06-26T18:15:00.000Z";"2024-06-26T18:30:00.000Z";94
"2024-06-26T18:30:00.000Z";"2024-06-26T18:45:00.000Z";74.3
"2024-06-26T18:45:00.000Z";"2024-06-26T19:00:00.000Z";56.9
"2024-06-26T19:00:00.000Z";"2024-06-26T19:15:00.000Z";39.3
"2024-06-26T19:15:00.000Z";"2024-06-26T19:30:00.000Z";20.2
"2024-06-26T19:30:00.000Z";"2024-06-26T19:45:00.000Z";7.5
"2024-06-26T19:45:00.000Z";"2024-06-26T20:00:00.000Z";4.4
"2024-06-26T20:00:00.000Z";"2024-06-26T20:15:00.000Z";2.6
"2024-06-26T20:15:00.000Z";"2024-06-26T20:30:00.000Z";1.2
"2024-06-26T20:30:00.000Z";"2024-06-26T20:45:00.000Z";0.9
"2024-06-26T20:45:00.000Z";"2024-06-26T21:00:00.000Z";0
"2024-06-26T21:00:00.000Z";"2024-06-26T21:15:00.000Z";0
"2024-06-26T21:15:00.000Z";"2024-06-26T21:30:00.000Z";0
"2024-06-26T21:30:00.000Z";"2024-06-26T21:45:00.000Z";0
"2024-06-26T21:45:00.000Z";"2024-06-26T22:00:00.000Z";0
"2024-06-26T22:00:00.000Z";"2024-06-26T22:15:00.000Z";0
"2024-06-26T22:15:00.000Z";"2024-06-26T22:30:00.000Z";0
"2024-06-26T22:30:00.000Z";"2024-06-26T22:45:00.000Z";0
"2024-06-26T22:45:00.000Z";"2024-06-26T23:00:00.000Z";0
"2024-06-26T23:00:00.000Z";"2024-06-26T23:15:00.000Z";0
"2024-06-26T23:15:00.000Z";"2024-06-26T23:30:00.000Z";0
"2024-06-26T23:30:00.000Z";"2024-06-26T23:45:00.000Z";0
"2024-06-26T23:45:00.000Z";"2024-06-27T00:00:00.000Z";0.2
"2024-06-27T00:00:00.000Z";"2024-06-27T00:15:00.000Z";0.1
"2024-06-27T00:15:00.000Z";"2024-06-27T00:30:00.000Z";0.2
"2024-06-27T00:30:00.000Z";"2024-06-27T00:45:00.000Z";0.4
"2024-06-27T00:45:00.000Z";"2024-06-27T01:00:00.000Z";1.7
"2024-06-27T01:00:00.000Z";"2024-06-27T01:15:00.000Z";3.3
"2024-06-27T01:15:00.000Z";"2024-06-27T01:30:00.000Z";6.3
"2024-06-27T01:30:00.000Z";"2024-06-27T01:45:00.000Z";10.2
"2024-06-27T01:45:00.000Z";"2024-06-27T02:00:00.000Z";15.8
"2024-06-27T02:00:00.000Z";"2024-06-27T02:15:00.000Z";31.4
"2024-06-27T02:15:00.000Z";"2024-06-27T02:30:00.000Z";54.2
"2024-06-27T02:30:00.000Z";"2024-06-27T02:45:00.000Z";75
"2024-06-27T02:45:00.000Z";"2024-06-27T03:00:00.000Z";95.6
"2024-06-27T03:00:00.000Z";"2024-06-27T03:15:00.000Z";118.4
"2024-06-27T03:15:00.000Z";"2024-06-27T03:30:00.000Z";143.1
"2024-06-27T03:30:00.000Z";"2024-06-27T03:45:00.000Z";168.6
"2024-06-27T03:45:00.000Z";"2024-06-27T04:00:00.000Z";195
"2024-06-27T04:00:00.000Z";"2024-06-27T04:15:00.000Z";223.1
"2024-06-27T04:15:00.000Z";"2024-06-27T04:30:00.000Z";253.4
"2024-06-27T04:30:00.000Z";"2024-06-27T04:45:00.000Z";283.3
"2024-06-27T04:45:00.000Z";"2024-06-27T05:00:00.000Z";313.1
"2024-06-27T05:00:00.000Z";"2024-06-27T05:15:00.000Z";344.4
"2024-06-27T05:15:00.000Z";"2024-06-27T05:30:00.000Z";377.9
"2024-06-27T05:30:00.000Z";"2024-06-27T05:45:00.000Z";409.3
"2024-06-27T05:45:00.000Z";"2024-06-27T06:00:00.000Z";439.4
"2024-06-27T06:00:00.000Z";"2024-06-27T06:15:00.000Z";469.5
"2024-06-27T06:15:00.000Z";"2024-06-27T06:30:00.000Z";499.9
"2024-06-27T06:30:00.000Z";"2024-06-27T06:45:00.000Z";528.6
"2024-06-27T06:45:00.000Z";"2024-06-27T07:00:00.000Z";556
"2024-06-27T07:00:00.000Z";"2024-06-27T07:15:00.000Z";583
"2024-06-27T07:15:00.000Z";"2024-06-27T07:30:00.000Z";610.1
"2024-06-27T07:30:00.000Z";"2024-06-27T07:45:00.000Z";634.7
"2024-06-27T07:45:00.000Z";"2024-06-27T08:00:00.000Z";657
"2024-06-27T08:00:00.000Z";"2024-06-27T08:15:00.000Z";678.2
"2024-06-27T08:15:00.000Z";"2024-06-27T08:30:00.000Z";698.2
"2024-06-27T08:30:00.000Z";"2024-06-27T08:45:00.000Z";715.9
"2024-06-27T08:45:00.000Z";"2024-06-27T09:00:00.000Z";731.3
"2024-06-27T09:00:00.000Z";"2024-06-27T09:15:00.000Z";745
"2024-06-27T09:15:00.000Z";"2024-06-27T09:30:00.000Z";757
"2024-06-27T09:30:00.000Z";"2024-06-27T09:45:00.000Z";766.7
"2024-06-27T09:45:00.000Z";"2024-06-27T10:00:00.000Z";774.1
"2024-06-27T10:00:00.000Z";"2024-06-27T10:15:00.000Z";779.7
"2024-06-27T10:15:00.000Z";"2024-06-27T10:30:00.000Z";783.4
"2024-06-27T10:30:00.000Z";"2024-06-27T10:45:00.000Z";784.7
"2024-06-27T10:45:00.000Z";"2024-06-27T11:00:00.000Z";783.5
"2024-06-27T11:00:00.000Z";"2024-06-27T11:15:00.000Z";780.1
"2024-06-27T11:15:00.000Z";"2024-06-27T11:30:00.000Z";774.4
"2024-06-27T11:30:00.000Z";"2024-06-27T11:45:00.000Z";766.5
"2024-06-27T11:45:00.000Z";"2024-06-27T12:00:00.000Z";756.6
"2024-06-27T12:00:00.000Z";"2024-06-27T12:15:00.000Z";744.3
"2024-06-27T12:15:00.000Z";"2024-06-27T12:30:00.000Z";729.5
"2024-06-27T12:30:00.000Z";"2024-06-27T12:45:00.000Z";713.1
"2024-06-27T12:45:00.000Z";"2024-06-27T13:00:00.000Z";695.1
"2024-06-27T13:00:00.000Z";"2024-06-27T13:15:00.000Z";674.4
"2024-06-27T13:15:00.000Z";"2024-06-27T13:30:00.000Z";650.4
"2024-06-27T13:30:00.000Z";"2024-06-27T13:45:00.000Z";626.8
"2024-06-27T13:45:00.000Z";"2024-06-27T14:00:00.000Z";602.8
"2024-06-27T14:00:00.000Z";"2024-06-27T14:15:00.000Z";577.3
"2024-06-27T14:15:00.000Z";"2024-06-27T14:30:00.000Z";549.8
"2024-06-27T14:30:00.000Z";"2024-06-27T14:45:00.000Z";522.7
"2024-06-27T14:45:00.000Z";"2024-06-27T15:00:00.000Z";495.5
"2024-06-27T15:00:00.000Z";"2024-06-27T15:15:00.000Z";467.4
"2024-06-27T15:15:00.000Z";"2024-06-27T15:30:00.000Z";438.6
"2024-06-27T15:30:00.000Z";"2024-06-27T15:45:00.000Z";409.7
"2024-06-27T15:45:00.000Z";"2024-06-27T16:00:00.000Z";380.9
"2024-06-27T16:00:00.000Z";"2024-06-27T16:15:00.000Z";351
"2024-06-27T16:15:00.000Z";"2024-06-27T16:30:00.000Z";319.7
"2024-06-27T16:30:00.000Z";"2024-06-27T16:45:00.000Z";290
"2024-06-27T16:45:00.000Z";"2024-06-27T17:00:00.000Z";261.4
"2024-06-27T17:00:00.000Z";"2024-06-27T17:15:00.000Z";232.4
"2024-06-27T17:15:00.000Z";"2024-06-27T17:30:00.000Z";202.3
"2024-06-27T17:30:00.000Z";"2024-06-27T17:45:00.000Z";175.1
"2024-06-27T17:45:00.000Z";"2024-06-27T18:00:00.000Z";150
"2024-06-27T18:00:00.000Z";"2024-06-27T18:15:00.000Z";125.8
"2024-06-27T18:15:00.000Z";"2024-06-27T18:30:00.000Z";102.6
"2024-06-27T18:30:00.000Z";"2024-06-27T18:45:00.000Z";81.4
"2024-06-27T18:45:00.000Z";"2024-06-27T19:00:00.000Z";62.5
"2024-06-27T19:00:00.000Z";"2024-06-27T19:15:00.000Z";43.8
"2024-06-27T19:15:00.000Z";"2024-06-27T19:30:00.000Z";23.8
"2024-06-27T19:30:00.000Z";"2024-06-27T19:45:00.000Z";10.2
"2024-06-27T19:45:00.000Z";"2024-06-27T20:00:00.000Z";6.1
"2024-06-27T20:00:00.000Z";"2024-06-27T20:15:00.000Z";3.6
"2024-06-27T20:15:00.000Z";"2024-06-27T20:30:00.000Z";1.7
"2024-06-27T20:30:00.000Z";"2024-06-27T20:45:00.000Z";1
"2024-06-27T20:45:00.000Z";"2024-06-27T21:00:00.000Z";0
"2024-06-27T21:00:00.000Z";"2024-06-27T21:15:00.000Z";0
"2024-06-27T21:15:00.000Z";"2024-06-27T21:30:00.000Z";0
"2024-06-27T21:30:00.000Z";"2024-06-27T21:45:00.000Z";0
"2024-06-27T21:45:00.000Z";"2024-06-27T22:00:00.000Z";0
"2024-06-27T22:00:00.000Z";"2024-06-27T22:15:00.000Z";0
"2024-06-27T22:15:00.000Z";"2024-06-27T22:30:00.000Z";0
"2024-06-27T22:30:00.000Z";"2024-06-27T22:45:00.000Z";0
"2024-06-27T22:45:00.000Z";"2024-06-27T23:00:00.000Z";0
"2024-06-27T23:00:00.000Z";"2024-06-27T23:15:00.000Z";0
"2024-06-27T23:15:00.000Z";"2024-06-27T23:30:00.000Z";0
"2024-06-27T23:30:00.000Z";"2024-06-27T23:45:00.000Z";0
"2024-06-27T23:45:00.000Z";"2024-06-28T00:00:00.000Z";0.2
"2024-06-28T00:00:00.000Z";"2024-06-28T00:15:00.000Z";0
"2024-06-28T00:15:00.000Z";"2024-06-28T00:30:00.000Z";0.1
"2024-06-28T00:30:00.000Z";"2024-06-28T00:45:00.000Z";0.2
"2024-06-28T00:45:00.000Z";"2024-06-28T01:00:00.000Z";1.4
"2024-06-28T01:00:00.000Z";"2024-06-28T01:15:00.000Z";2.7
"2024-06-28T01:15:00.000Z";"2024-06-28T01:30:00.000Z";5.6
"2024-06-28T01:30:00.000Z";"2024-06-28T01:45:00.000Z";9.1
"2024-06-28T01:45:00.000Z";"2024-06-28T02:00:00.000Z";14.4
"2024-06-28T02:00:00.000Z";"2024-06-28T02:15:00.000Z";29.9
"2024-06-28T02:15:00.000Z";"2024-06-28T02:30:00.000Z";52.8
"2024-06-28T02:30:00.000Z";"2024-06-28T02:45:00.000Z";73.5
"2024-06-28T02:45:00.000Z";"2024-06-28T03:00:00.000Z";93.8
"2024-06-28T03:00:00.000Z";"2024-06-28T03:15:00.000Z";116.1
"2024-06-28T03:15:00.000Z";"2024-06-28T03:30:00.000Z";140
"2024-06-28T03:30:00.000Z";"2024-06-28T03:45:00.000Z";165
"2024-06-28T03:45:00.000Z";"2024-06-28T04:00:00.000Z";190.9
"2024-06-28T04:00:00.000Z";"2024-06-28T04:15:00.000Z";219
"2024-06-28T04:15:00.000Z";"2024-06-28T04:30:00.000Z";250.4
"2024-06-28T04:30:00.000Z";"2024-06-28T04:45:00.000Z";279.8
"2024-06-28T04:45:00.000Z";"2024-06-28T05:00:00.000Z";308.1
"2024-06-28T05:00:00.000Z";"2024-06-28T05:15:00.000Z";336.9
"2024-06-28T05:15:00.000Z";"2024-06-28T05:30:00.000Z";366.1
"2024-06-28T05:30:00.000Z";"2024-06-28T05:45:00.000Z";394.6
"2024-06-28T05:45:00.000Z";"2024-06-28T06:00:00.000Z";422.5
"2024-06-28T06:00:00.000Z";"2024-06-28T06:15:00.000Z";450.2
"2024-06-28T06:15:00.000Z";"2024-06-28T06:30:00.000Z";477.9
"2024-06-28T06:30:00.000Z";"2024-06-28T06:45:00.000Z";504.8
"2024-06-28T06:45:00.000Z";"2024-06-28T07:00:00.000Z";530.6
"2024-06-28T07:00:00.000Z";"2024-06-28T07:15:00.000Z";557.9
"2024-06-28T07:15:00.000Z";"2024-06-28T07:30:00.000Z";588.8
"2024-06-28T07:30:00.000Z";"2024-06-28T07:45:00.000Z";612.6
"2024-06-28T07:45:00.000Z";"2024-06-28T08:00:00.000Z";632
"2024-06-28T08:00:00.000Z";"2024-06-28T08:15:00.000Z";646.3
"2024-06-28T08:15:00.000Z";"2024-06-28T08:30:00.000Z";652.4
"2024-06-28T08:30:00.000Z";"2024-06-28T08:45:00.000Z";663.8
"2024-06-28T08:45:00.000Z";"2024-06-28T09:00:00.000Z";676.9
"2024-06-28T09:00:00.000Z";"2024-06-28T09:15:00.000Z";693.3
"2024-06-28T09:15:00.000Z";"2024-06-28T09:30:00.000Z";717.8
"2024-06-28T09:30:00.000Z";"2024-06-28T09:45:00.000Z";729.6
"2024-06-28T09:45:00.000Z";"2024-06-28T10:00:00.000Z";733.8
"2024-06-28T10:00:00.000Z";"2024-06-28T10:15:00.000Z";730.3
"2024-06-28T10:15:00.000Z";"2024-06-28T10:30:00.000Z";713.8
"2024-06-28T10:30:00.000Z";"2024-06-28T10:45:00.000Z";705.8
"2024-06-28T10:45:00.000Z";"2024-06-28T11:00:00.000Z";701.8
"2024-06-28T11:00:00.000Z";"2024-06-28T11:15:00.000Z";698.3
"2024-06-28T11:15:00.000Z";"2024-06-28T11:30:00.000Z";698.3
"2024-06-28T11:30:00.000Z";"2024-06-28T11:45:00.000Z";693.7
"2024-06-28T11:45:00.000Z";"2024-06-28T12:00:00.000Z";685.9
"2024-06-28T12:00:00.000Z";"2024-06-28T12:15:00.000Z";677.4
"2024-06-28T12:15:00.000Z";"2024-06-28T12:30:00.000Z";668
"2024-06-28T12:30:00.000Z";"2024-06-28T12:45:00.000Z";655.9
"2024-06-28T12:45:00.000Z";"2024-06-28T13:00:00.000Z";641.5
"2024-06-28T13:00:00.000Z";"2024-06-28T13:15:00.000Z";625.1
"2024-06-28T13:15:00.000Z";"2024-06-28T13:30:00.000Z";606.2
"2024-06-28T13:30:00.000Z";"2024-06-28T13:45:00.000Z";586
"2024-06-28T13:45:00.000Z";"2024-06-28T14:00:00.000Z";564.4
"2024-06-28T14:00:00.000Z";"2024-06-28T14:15:00.000Z";540.1
"2024-06-28T14:15:00.000Z";"2024-06-28T14:30:00.000Z";512.1
"2024-06-28T14:30:00.000Z";"2024-06-28T14:45:00.000Z";485.4
"2024-06-28T14:45:00.000Z";"2024-06-28T15:00:00.000Z";459.2
"2024-06-28T15:00:00.000Z";"2024-06-28T15:15:00.000Z";431.8
"2024-06-28T15:15:00.000Z";"2024-06-28T15:30:00.000Z";403.2
"2024-06-28T15:30:00.000Z";"2024-06-28T15:45:00.000Z";375.2
"2024-06-28T15:45:00.000Z";"2024-06-28T16:00:00.000Z";347.7
"2024-06-28T16:00:00.000Z";"2024-06-28T16:15:00.000Z";319.6
"2024-06-28T16:15:00.000Z";"2024-06-28T16:30:00.000Z";290.8
"2024-06-28T16:30:00.000Z";"2024-06-28T16:45:00.000Z";263.2
"2024-06-28T16:45:00.000Z";"2024-06-28T17:00:00.000Z";236.6
"2024-06-28T17:00:00.000Z";"2024-06-28T17:15:00.000Z";209.4
"2024-06-28T17:15:00.000Z";"2024-06-28T17:30:00.000Z";181.1
"2024-06-28T17:30:00.000Z";"2024-06-28T17:45:00.000Z";155.9
"2024-06-28T17:45:00.000Z";"2024-06-28T18:00:00.000Z";133
"2024-06-28T18:00:00.000Z";"2024-06-28T18:15:00.000Z";111.5
"2024-06-28T18:15:00.000Z";"2024-06-28T18:30:00.000Z";91.8
"2024-06-28T18:30:00.000Z";"2024-06-28T18:45:00.000Z";73.2
"2024-06-28T18:45:00.000Z";"2024-06-28T19:00:00.000Z";56.2
"2024-06-28T19:00:00.000Z";"2024-06-28T19:15:00.000Z";39
"2024-06-28T19:15:00.000Z";"2024-06-28T19:30:00.000Z";20
"2024-06-28T19:30:00.000Z";"2024-06-28T19:45:00.000Z";7.5
"2024-06-28T19:45:00.000Z";"2024-06-28T20:00:00.000Z";4.5
"2024-06-28T20:00:00.000Z";"2024-06-28T20:15:00.000Z";2.8
"2024-06-28T20:15:00.000Z";"2024-06-28T20:30:00.000Z";1.2
"2024-06-28T20:30:00.000Z";"2024-06-28T20:45:00.000Z";0.9
"2024-06-28T20:45:00.000Z";"2024-06-28T21:00:00.000Z";0
"2024-06-28T21:00:00.000Z";"2024-06-28T21:15:00.000Z";0
"2024-06-28T21:15:00.000Z";"2024-06-28T21:30:00.000Z";0
"2024-06-28T21:30:00.000Z";"2024-06-28T21:45:00.000Z";0
"2024-06-28T21:45:00.000Z";"2024-06-28T22:00:00.000Z";0
"2024-06-28T22:00:00.000Z";"2024-06-28T22:15:00.000Z";0
"2024-06-28T22:15:00.000Z";"2024-06-28T22:30:00.000Z";0
"2024-06-28T22:30:00.000Z";"2024-06-28T22:45:00.000Z";0
"2024-06-28T22:45:00.000Z";"2024-06-28T23:00:00.000Z";0
"2024-06-28T23:00:00.000Z";"2024-06-28T23:15:00.000Z";0
"2024-06-28T23:15:00.000Z";"2024-06-28T23:30:00.000Z";0
"2024-06-28T23:30:00.000Z";"2024-06-28T23:45:00.000Z";0
"2024-06-28T23:45:00.000Z";"2024-06-29T00:00:00.000Z";0.1
"2024-06-29T00:00:00.000Z";"2024-06-29T00:15:00.000Z";0
"2024-06-29T00:15:00.000Z";"2024-06-29T00:30:00.000Z";0.1
"2024-06-29T00:30:00.000Z";"2024-06-29T00:45:00.000Z";0.1
"2024-06-29T00:45:00.000Z";"2024-06-29T01:00:00.000Z";0.8
"2024-06-29T01:00:00.000Z";"2024-06-29T01:15:00.000Z";2.2
"2024-06-29T01:15:00.000Z";"2024-06-29T01:30:00.000Z";4.8
"2024-06-29T01:30:00.000Z";"2024-06-29T01:45:00.000Z";7.4
"2024-06-29T01:45:00.000Z";"2024-06-29T02:00:00.000Z";10.8
"2024-06-29T02:00:00.000Z";"2024-06-29T02:15:00.000Z";19.2
"2024-06-29T02:15:00.000Z";"2024-06-29T02:30:00.000Z";32.2
"2024-06-29T02:30:00.000Z";"2024-06-29T02:45:00.000Z";42.6
"2024-06-29T02:45:00.000Z";"2024-06-29T03:00:00.000Z";51.8
"2024-06-29T03:00:00.000Z";"2024-06-29T03:15:00.000Z";62.1
"2024-06-29T03:15:00.000Z";"2024-06-29T03:30:00.000Z";73.4
"2024-06-29T03:30:00.000Z";"2024-06-29T03:45:00.000Z";84
"2024-06-29T03:45:00.000Z";"2024-06-29T04:00:00.000Z";93.8
"2024-06-29T04:00:00.000Z";"2024-06-29T04:15:00.000Z";106.2
"2024-06-29T04:15:00.000Z";"2024-06-29T04:30:00.000Z";122.1
"2024-06-29T04:30:00.000Z";"2024-06-29T04:45:00.000Z";132.9
"2024-06-29T04:45:00.000Z";"2024-06-29T05:00:00.000Z";141.7
"2024-06-29T05:00:00.000Z";"2024-06-29T05:15:00.000Z";145.4
"2024-06-29T05:15:00.000Z";"2024-06-29T05:30:00.000Z";139.6
"2024-06-29T05:30:00.000Z";"2024-06-29T05:45:00.000Z";144.7
"2024-06-29T05:45:00.000Z";"2024-06-29T06:00:00.000Z";157.6
"2024-06-29T06:00:00.000Z";"2024-06-29T06:15:00.000Z";174
"2024-06-29T06:15:00.000Z";"2024-06-29T06:30:00.000Z";196.6
"2024-06-29T06:30:00.000Z";"2024-06-29T06:45:00.000Z";218.7
"2024-06-29T06:45:00.000Z";"2024-06-29T07:00:00.000Z";241.1
"2024-06-29T07:00:00.000Z";"2024-06-29T07:15:00.000Z";267.4
"2024-06-29T07:15:00.000Z";"2024-06-29T07:30:00.000Z";298.5
"2024-06-29T07:30:00.000Z";"2024-06-29T07:45:00.000Z";327
"2024-06-29T07:45:00.000Z";"2024-06-29T08:00:00.000Z";354.7
"2024-06-29T08:00:00.000Z";"2024-06-29T08:15:00.000Z";382
"2024-06-29T08:15:00.000Z";"2024-06-29T08:30:00.000Z";407.1
"2024-06-29T08:30:00.000Z";"2024-06-29T08:45:00.000Z";436.3
"2024-06-29T08:45:00.000Z";"2024-06-29T09:00:00.000Z";466.3
